FID,id,nom,desserte,pmr,ascenseur,escalator,gid,last_update,last_update_fme,the_geom,adresse,localise_face_a_adresse,commune,insee
tcl_sytral.tclarret.48121,48121,St-Genis-Laval Hôp. Sud,17C:A,false,false,false,17253,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.804704666506937 45.701619726472074),165 CHEMIN DU GRAND REVOYET,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.48128,48128,Le Four,77A:A,false,false,false,17142,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.876594070135878 45.85657026036699),1156 CHEMIN DU FOUR,false,Cailloux-sur-Fontaines,69033
tcl_sytral.tclarret.48130,48130,Les Pervenches,77A:A,false,false,false,17144,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.873427159606497 45.85638934864903),899 CHEMIN DU FOUR,false,Cailloux-sur-Fontaines,69033
tcl_sytral.tclarret.2813,2813,St Germain Gare,"96A:A,96A:R",true,false,false,13804,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.804202302158255 45.88813014636047),5 AVENUE DU 2EME SPAHIS,false,Saint-Germain-au-Mont-d'Or,69207
tcl_sytral.tclarret.2899,2899,Stade des Peupliers,7A:R,true,false,false,13832,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.898939264365598 45.77863482141061),92 RUE DE VERDUN,false,Villeurbanne,69266
tcl_sytral.tclarret.2916,2916,Ste Eugenie,"119:A,120:A,145:R,C10A:A",true,false,false,13837,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.797034647515579 45.704352721131656),42 AVENUE GEORGES CLEMENCEAU,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.10917,10917,Z.I. Jacquard,"43A:A,43A:R",true,false,false,14345,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.816671705604068 45.888243037319796),203 RUE JACQUARD,false,Genay,69278
tcl_sytral.tclarret.48132,48132,Cailloux Centre,77A:A,false,false,false,17146,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.870531066995132 45.856574364526615),675 CHEMIN DU FOUR,false,Cailloux-sur-Fontaines,69033
tcl_sytral.tclarret.48135,48135,Cailloux La Croix,77A:A,false,false,false,17148,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.864578181441258 45.853327423656026),90 CHEMIN DU FOUR,false,Cailloux-sur-Fontaines,69033
tcl_sytral.tclarret.48145,48145,Maison de la Nature,N20:A,false,false,false,17852,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.812915491677811 45.82791483929468),820 ROUTE DES CRETES,false,Saint-Cyr-au-Mont-d'Or,69191
tcl_sytral.tclarret.48146,48146,Maison de la Nature,N20:R,false,false,false,17853,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.812571558860145 45.82788281107383),820 ROUTE DES CRETES,false,Saint-Cyr-au-Mont-d'Or,69191
tcl_sytral.tclarret.48158,48158,Bergeron,C24E:A,false,false,false,18137,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.721169040456336 45.74581776112497),30 RUE CENTRALE,false,Craponne,69069
tcl_sytral.tclarret.48173,48173,Rochetaillee Ecluse,"40A:R,70A:R",false,false,false,17177,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.835146238542723 45.84510062573199),QUAI PIERRE DUPONT,false,Couzon-au-Mont-d'Or,69068
tcl_sytral.tclarret.34814,34814,Casimir - Perier,63A:R,false,false,false,15155,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.824309299837067 45.741417389297496),37 QUAI PERRACHE,true,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.34816,34816,Ravat,63A:A,true,false,false,15156,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.825671347893358 45.743123325177095),30 QUAI PERRACHE,false,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.35434,35434,Marc-Antoine Petit,S1A:R,true,false,false,15177,2024-09-23T03:02:12,2024-09-23T06:00:18,POINT (4.824633454493556 45.74538014479036),15 RUE SMITH,true,Lyon 2e Arrondissement,69382
tcl_sytral.tclarret.47425,47425,Fosse aux Ours,C9A:R,true,false,false,16830,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.840637318121311 45.75688320030721),31 QUAI VICTOR AUGAGNEUR,true,Lyon 3e Arrondissement,69383
tcl_sytral.tclarret.47426,47426,Pinel Lepine,C9A:R,true,false,false,16831,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.897220300165722 45.75003008162906),34 BOULEVARD PINEL,true,Bron,69029
tcl_sytral.tclarret.47427,47427,Patinoire Baraban,"C16A:A,C16A:R",true,false,false,16832,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.868324282796609 45.76158205074812),55 RUE BARABAN,true,Lyon 3e Arrondissement,69383
tcl_sytral.tclarret.47429,47429,Pressin,11B:A,true,false,false,16833,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.769514442458598 45.708550836615295),46 ROUTE DE BRIGNAIS,false,Chaponost,69043
tcl_sytral.tclarret.47430,47430,Pressin,11B:R,true,false,false,16834,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.770117394874114 45.70919383013333),129 ROUTE DE BRIGNAIS,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.529,529,Hopital St Jean de Dieu,C12A:A,true,false,false,12707,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.853985459814938 45.72426249208087),290 ROUTE DE VIENNE,false,Lyon 8e Arrondissement,69388
tcl_sytral.tclarret.531,531,Cite Ribaud,"28A:R,68B:A,ZI5B:A",true,false,false,12709,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.950475490192516 45.74053965914122),15 ROUTE DE LYON,true,Chassieu,69271
tcl_sytral.tclarret.532,532,Cite Ribaud,"28A:A,68B:R,ZI5B:R",true,false,false,12710,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.950377455430386 45.740640959523795),15 ROUTE DE LYON,false,Chassieu,69271
tcl_sytral.tclarret.533,533,Cite St Jean,7A:A,true,false,false,12711,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.902996094832784 45.77657880399438),RUE DES COQUELICOTS,false,Villeurbanne,69266
tcl_sytral.tclarret.534,534,Cite St Jean,7A:R,true,false,false,12712,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.902535220098741 45.776168877594536),74 RUE DES JARDINS,false,Villeurbanne,69266
tcl_sytral.tclarret.1768,1768,St-Genis-les-O. Terres,72D:A,false,false,false,13353,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.705421832427615 45.76096549447689),100 AVENUE MARCEL MERIEUX,false,Sainte-Consorce,69190
tcl_sytral.tclarret.2255,2255,Pennachy,"12C:R,17C:A,88C:A,S9B:A",true,false,false,13576,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.807711786448061 45.69521317033541),212 CHEMIN DU GRAND REVOYET,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.2256,2256,Pennachy,"12C:A,17C:R,88C:R,S9B:R",true,false,false,13577,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.807450466027482 45.69568698374873),212 CHEMIN DU GRAND REVOYET,true,Saint-Genis-Laval,69204
tcl_sytral.tclarret.2258,2258,Penon,"62A:R,87A:R",true,false,false,13579,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.962545565149979 45.666696754954785),50 RUE BUZY,false,Mions,69283
tcl_sytral.tclarret.2259,2259,Pensionnat,28A:R,false,false,false,13580,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (5.016894932895144 45.735881202965885),5 RUE PASTEUR,false,Genas,69277
tcl_sytral.tclarret.2958,2958,Terraillon - Lessivas,"52D:R,C15A:A",true,false,false,13863,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.919482905293734 45.743606543182175),61 AVENUE PIERRE BROSSOLETTE,false,Bron,69029
tcl_sytral.tclarret.2959,2959,Terraillon - Lessivas,"52D:A,C15A:R",true,false,false,13864,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.919511725471507 45.74339884663655),63 AVENUE PIERRE BROSSOLETTE,true,Bron,69029
tcl_sytral.tclarret.2960,2960,Terrasse,8B:A,true,false,false,13865,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.815440491293471 45.747932834716856),7 QUAI JEAN JACQUES ROUSSEAU,true,La Mulatière,69142
tcl_sytral.tclarret.2961,2961,Terrasse,8B:R,true,false,false,13866,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.815640443936966 45.74809043830733),7 QUAI JEAN JACQUES ROUSSEAU,false,La Mulatière,69142
tcl_sytral.tclarret.2975,2975,Thibaudiere,"C12A:A,C14A:R,C4A:R",true,false,false,13867,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.8446557452226084 45.750002183504314),51 AVENUE JEAN JAURES,true,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.2978,2978,Thibaudiere,"C12A:R,C14A:A,C4A:A",true,false,false,13868,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.845287173147857 45.75087919109181),39 AVENUE JEAN JAURES,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.47419,47419,Normandie-Niemen,26A:R,true,false,false,16825,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.9352563005752685 45.72475734171686),355 AVENUE GENERAL DE GAULLE,false,Bron,69029
tcl_sytral.tclarret.47420,47420,Rd Pt Charles de Gaulle,26A:R,true,false,false,16826,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.929696361393763 45.72660633508559),332 AVENUE GENERAL DE GAULLE,true,Bron,69029
tcl_sytral.tclarret.47421,47421,Echangeur Pte des Alpes,26A:A,false,false,false,16827,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.921083338303858 45.72324237468496),BOULEVARD DE L UNIVERSITE,false,Bron,69029
tcl_sytral.tclarret.47424,47424,Joliot-Curie - M. Sembat,79A:A,true,false,false,16829,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.878414483234351 45.71384650818101),34 BOULEVARD MARCEL SEMBAT,true,Vénissieux,69259
tcl_sytral.tclarret.554,554,Clinique Trarieux,C8A:R,true,false,false,12721,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.891725366423702 45.744602189568546),239 AVENUE LACASSAGNE,false,Lyon 3e Arrondissement,69383
tcl_sytral.tclarret.555,555,Clos Chaurand,88C:R,true,false,false,12722,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.798235663719456 45.6935583693908),34 RUE DES COLLONGES,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.1782,1782,Les Villas,21A:R,true,false,false,13361,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.775704968018683 45.81766097053766),452 ROUTE DU PUY D OR,true,Limonest,69116
tcl_sytral.tclarret.1787,1787,Letra,"84A:A,R2A:A",true,false,false,13366,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.792337392059035 45.8286221361331),15 AVENUE AMPERE,false,Saint-Didier-au-Mont-d'Or,69194
tcl_sytral.tclarret.1794,1794,Limonest Centre,21A:A,true,false,false,13367,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.771644326091468 45.83750396605043),442 AVENUE GENERAL DE GAULLE,false,Limonest,69116
tcl_sytral.tclarret.2260,2260,Pensionnat,28A:A,false,false,false,13581,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (5.016720006476471 45.73636220770178),51 RUE PASTEUR,true,Genas,69277
tcl_sytral.tclarret.47435,47435,Chantelot,80A:R,false,false,false,16838,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.77336130616719 45.60732680050381),99 AVENUE DU 19 MARS 1962,false,Grigny,69096
tcl_sytral.tclarret.47437,47437,CNRS,"C17A:A,C26A:A",false,false,false,16839,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.875416155960624 45.77998892360286),1 AVENUE ALBERT EINSTEIN,false,Villeurbanne,69266
tcl_sytral.tclarret.47438,47438,Irigny - Gare d'Yvours,"15C:A,15F:A",false,false,false,16840,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.831826538410241 45.689132689340504),1 IMPASSE LOUIS VERD,false,Irigny,69100
tcl_sytral.tclarret.47439,47439,Irigny - Gare d'Yvours,"15C:R,15F:A,15F:R",false,false,false,16841,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.831916505271495 45.689363726954014),1 IMPASSE LOUIS VERD,true,Irigny,69100
tcl_sytral.tclarret.48182,48182,St-Genis-Laval Hôp. Sud,S9B:A,false,false,false,17270,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.805561646499764 45.70035368710529),162 CHEMIN DU GRAND REVOYET,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.48183,48183,Bastero - Aquarium,6A:R,false,false,false,17260,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.813428480801758 45.72589952127506),2 AVENUE GENERAL DE GAULLE,false,La Mulatière,69142
tcl_sytral.tclarret.48186,48186,Simondan,S10A:R,false,false,false,17163,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.832207951139014 45.80084590943506),19 RUE DES DOCTEURS CORDIER,false,Lyon 9e Arrondissement,69389
tcl_sytral.tclarret.2294,2294,Perroncel,C26A:R,true,false,false,13582,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.884161082914931 45.776809635959815),22 RUE DES BIENVENUS,true,Villeurbanne,69266
tcl_sytral.tclarret.2982,2982,Thiers - Lafayette,C3A:R,true,false,false,13869,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.8623742676072945 45.76374585555272),235 COURS LAFAYETTE,false,Lyon 6e Arrondissement,69386
tcl_sytral.tclarret.3005,3005,Trion,"55B:A,66B:A,90B:A,PL3A:A",true,false,false,13885,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.812758297062039 45.7585963068444),3 AVENUE BARTHELEMY BUYER,true,Lyon 5e Arrondissement,69385
tcl_sytral.tclarret.3011,3011,Trois Artichauts,"46A:R,49A:R,55B:R,C19A:R,C20D:R,C20E:R,C21A:R",true,false,false,13886,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.817328274576281 45.75274731048089),108 CHEMIN DE CHOULANS,true,Lyon 5e Arrondissement,69385
tcl_sytral.tclarret.3014,3014,Trois Renards,"55B:R,72D:R,86A:R,98G:R",true,false,false,13887,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.773951477657779 45.763603013732585),93 AVENUE DE LA REPUBLIQUE,false,Tassin-la-Demi-Lune,69244
tcl_sytral.tclarret.3015,3015,Tupinier,"147:A,C24D:A,C24E:A",true,false,false,13888,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.7068029430381255 45.7473542600091),18 LIEU DIT LE TUPINIER,false,Grézieu-la-Varenne,69094
tcl_sytral.tclarret.3016,3016,Tupinier,"147:R,C24D:R,C24E:R",true,false,false,13889,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.707727361025581 45.74732573420534),7 LIEU DIT LE TUPINIER,false,Grézieu-la-Varenne,69094
tcl_sytral.tclarret.3017,3017,UFR Lyon-Sud,88C:A,true,false,false,13890,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.809320327777345 45.70500685122718),8 CHEMIN DE MONTMEIN,false,Pierre-Bénite,69152
tcl_sytral.tclarret.46635,46635,Fontaines Centre,"77A:A,77A:R",false,false,false,16505,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.845944504104499 45.83526158455353),44 RUE GAMBETTA,false,Fontaines-sur-Saône,69088
tcl_sytral.tclarret.46661,46661,Balzac,85A:A,true,false,false,16513,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.98252313456128 45.77042794683362),RUE VIOLETTE MAURICE,false,Décines-Charpieu,69275
tcl_sytral.tclarret.46687,46687,Domer - Trois Pierres,C7B:R,true,false,false,16524,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.847261185237394 45.74716724777898),27 RUE DES TROIS PIERRES,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.47432,47432,Colin,"37A:R,69A:A,C17A:R",true,false,false,16835,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.874213201343003 45.77715396066531),29 RUE DE LA DOUA,true,Villeurbanne,69266
tcl_sytral.tclarret.47433,47433,CNRS,"C17A:R,C26A:R",true,false,false,16836,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.875413187314595 45.78011689964053),1 AVENUE ALBERT EINSTEIN,true,Villeurbanne,69266
tcl_sytral.tclarret.3026,3026,Vaillant Couturier,"15C:A,17C:A",true,false,false,13896,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.820921560678749 45.70604169377193),24 BOULEVARD DE L EUROPE,false,Pierre-Bénite,69152
tcl_sytral.tclarret.3027,3027,Vaillant Couturier,"15C:R,17C:R",true,false,false,13897,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.8211645770289575 45.7064193057752),19 BOULEVARD DE L EUROPE,false,Pierre-Bénite,69152
tcl_sytral.tclarret.46692,46692,Begonniere,S9B:A,true,false,false,16528,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.784016483089348 45.71389970223654),108 CHEMIN DE MOLY,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.48189,48189,Laurent Bonnevay,C8A:A,false,false,false,17183,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.908184248587439 45.76514190538651),419 COURS EMILE ZOLA,false,Villeurbanne,69266
tcl_sytral.tclarret.561,561,Clos des Chassagnes,"6A:A,8B:R",true,false,false,12726,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.808313100834497 45.724642276960004),65 CHEMIN DE CHASSAGNES,false,La Mulatière,69142
tcl_sytral.tclarret.1798,1798,Limonest Les Halles,21A:A,true,false,false,13370,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.771474154023887 45.83606982479927),268 AVENUE GENERAL DE GAULLE,false,Limonest,69116
tcl_sytral.tclarret.2322,2322,Pierre-Benite Hte Roche,"15C:A,C7B:A",true,false,false,13594,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.822961635501569 45.70016470679194),96 BOULEVARD DE L EUROPE,false,Pierre-Bénite,69152
tcl_sytral.tclarret.2323,2323,Pierre-Benite Hte Roche,"15C:R,C7B:R",true,false,false,13595,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.823073652039557 45.70020173803135),97 BOULEVARD DE L EUROPE,false,Pierre-Bénite,69152
tcl_sytral.tclarret.2327,2327,Pierre Drevet,ZI4A:R,true,false,false,13596,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.871961898570997 45.80777668951731),988 CHEMIN PIERRE DREVET,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.2328,2328,Pierre Drevet,ZI4A:A,true,false,false,13597,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.872075018101268 45.80741066151194),967 CHEMIN PIERRE DREVET,false,Caluire-et-Cuire,69034
tcl_sytral.tclarret.2329,2329,Pierre Joseph Proudhon,69A:A,false,false,false,13598,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.890341118824101 45.773599794975794),23 RUE MONTGOLFIER,false,Villeurbanne,69266
tcl_sytral.tclarret.2332,2332,Pierre Scize,"19A:A,31A:A,40A:A,C14A:A",true,false,false,13600,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.823286960904316 45.767363729583685),79 QUAI PIERRE SCIZE,true,Lyon 5e Arrondissement,69385
tcl_sytral.tclarret.48190,48190,Laurent Bonnevay,"C17A:A,C17A:R",false,false,false,17184,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.908205199814587 45.765237920924555),419 COURS EMILE ZOLA,false,Villeurbanne,69266
tcl_sytral.tclarret.48252,48252,Cuzin - Picasso,"C3A:A,C8A:R",false,false,false,17336,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.917063225183206 45.7758098330025),16 AVENUE PABLO PICASSO,true,Vaulx-en-Velin,69256
tcl_sytral.tclarret.48257,48257,Vaulx Picasso,C3A:R,false,false,false,17339,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.915092261550746 45.776932846417886),AVENUE GASTON MONMOUSSEAU,false,Vaulx-en-Velin,69256
tcl_sytral.tclarret.48261,48261,Charly Chemin du repos,119:A,false,false,false,17365,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.792676377882103 45.64186771594668),22 ROUTE DE MILLERY,false,Charly,69046
tcl_sytral.tclarret.48304,48304,Surville Route de Vienne,C12A:A,false,false,false,18148,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.85437243591626 45.71955050879024),359 ROUTE DE VIENNE,true,Lyon 8e Arrondissement,69388
tcl_sytral.tclarret.48305,48305,Neuville Hopital,S14A:A,false,false,false,17507,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.847135885401962 45.867990365767426),44 CHEMIN DE PARENTY,false,Neuville-sur-Saône,69143
tcl_sytral.tclarret.48306,48306,Pav. Urgences - Metro B,88C:R,false,false,false,17529,2024-09-23T03:02:12,2024-09-23T06:00:19,POINT (4.806316566094446 45.70004669377741),165 CHEMIN DU GRAND REVOYET,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.2333,2333,Pierre Blanche,"3A:A,GE4A:A",true,false,false,13601,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.751336800572203 45.821769596677775),1 CHEMIN DE PIERRE BLANCHE,false,Dardilly,69072
tcl_sytral.tclarret.2334,2334,Pierre Blanche,"3A:R,GE4A:R",true,false,false,13602,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.751093440183478 45.82150479644076),2 CHEMIN DE PIERRE BLANCHE,false,Dardilly,69072
tcl_sytral.tclarret.2335,2335,Essarts - Laennec,"1EX:R,24A:A",true,false,false,13603,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.889420773353384 45.735202964426804),104 RUE LAENNEC,false,Lyon 8e Arrondissement,69388
tcl_sytral.tclarret.2378,2378,Place des Buers,C17A:A,true,false,false,13614,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.891792316198887 45.77936367336456),54 RUE DU 8 MAI 1945,false,Villeurbanne,69266
tcl_sytral.tclarret.3018,3018,UFR Lyon-Sud,88C:R,true,false,false,13891,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.80931031984436 45.705070078937055),CHEMIN DE MONTMEIN,false,Pierre-Bénite,69152
tcl_sytral.tclarret.3023,3023,Universite - Jean Jaures,"C12A:A,C14A:R,C4A:R",true,false,false,13893,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.843442422860084 45.747923010390124),68 AVENUE JEAN JAURES,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.3024,3024,Universite - Jean Jaures,"C12A:R,C14A:A,C4A:A",true,false,false,13894,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.843866395953563 45.748480615190104),63 AVENUE JEAN JAURES,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.3025,3025,Universite - Jean Jaures,35A:R,true,false,false,13895,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.843401142482754 45.74842799860296),55 RUE DE L UNIVERSITE,false,Lyon 7e Arrondissement,69387
tcl_sytral.tclarret.3028,3028,Valdo,"45B:A,45B:R",true,false,false,13898,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.784205436943295 45.750112472224686),106 RUE PIERRE VALDO,false,Lyon 5e Arrondissement,69385
tcl_sytral.tclarret.566,566,Clos Rival,C10A:A,true,false,false,12730,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (4.79446329738217 45.685585219959),60 ROUTE DE CHARLY,false,Saint-Genis-Laval,69204
tcl_sytral.tclarret.1024,1024,Genas La Grande Plaine,28A:R,false,false,false,12923,2024-09-23T03:02:12,2024-09-23T06:00:17,POINT (5.020976859140542 45.72860926097732),4 RUE PASTEUR,false,Genas,69277
